ko_id,gene_name
K02377,nto:104110540
K02377,nau:109234537
K02377,ini:109166350
K02377,itr:116024027
K02377,sind:105155621
K02377,oeu:111374297
K02377,oeu:111383286
K02377,egt:105958383
K02377,sspl:121753211
K02377,smil:131005031
K02377,apan:127265047
K02377,han:110864803
K02377,han:110910521
K02377,ecad:122604560
K02377,lsv:111897273
K02377,ccav:112517357
K02377,dcr:108196774
K02377,csin:114269756
K02377,rvl:131325445
K02377,aew:130753616
K02377,bvg:104901753
K02377,soe:110775918
K02377,cqi:110715805
K02377,cqi:110721885
K02377,atri:130806028
K02377,mof:131157140
K02377,nnu:104586963
K02377,ming:122082613
K02377,tss:122672660
K02377,psom:113297824
K02377,psom:113301439
K02377,osa:4341698
K02377,osa:4341699
K02377,dosa:Os06t0652300-00
K02377,dosa:Os06t0652400-01
K02377,obr:102718279
K02377,obr:102717627
K02377,ogl:127775406
K02377,ogl:127775484
K02377,bdi:100839279
K02377,ats:109732701
K02377,tdc:119330026
K02377,tdc:119338302
K02377,taes:123139533
K02377,taes:123141946
K02377,taes:123149430
K02377,taes:123160084
K02377,taes:123166052
K02377,tua:125520506
K02377,lper:127318107
K02377,lrd:124684541
K02377,lrd:124697903
K02377,lrd:124699606
K02377,sbi:8058438
K02377,sbi:8069353
K02377,zma:100283867
K02377,sita:101770689
K02377,sita:101771087
K02377,svs:117851289
K02377,svs:117853727
K02377,pvir:120671406
K02377,pvir:120671408
K02377,pvir:120704899
K02377,pvir:120704900
K02377,phai:112889407
K02377,phai:112889732
K02377,pda:103707252
K02377,pda:103709802
K02377,egu:105031979
K02377,egu:105031980
K02377,egu:105049885
K02377,mus:103983178
K02377,mus:103990581
K02377,zof:122007946
K02377,zof:122017911
K02377,zof:122051181
K02377,zof:122055896
K02377,dct:110112316
K02377,peq:110021092
K02377,peq:110028810
K02377,aof:109841293
K02377,msin:131256886
K02377,ncol:116250647
K02377,atr:18428925
K02377,smo:SELMODRAFT_101073
K02377,smo:SELMODRAFT_132459
K02377,ppp:112287991
K02377,mng:MNEG_1834
K02377,csl:COCSUDRAFT_24021
K02377,olu:OSTLU_26810
K02377,ota:OT_ostta12g01630
K02377,bpg:Bathy07g03150
K02377,mis:MICPUN_97504
K02377,mpp:MICPUCDRAFT_60606
K02377,ache:ACHE_51072A
K02377,tvs:TRAVEDRAFT_155066
K02377,dsq:DICSQDRAFT_105592
K02377,dsq:DICSQDRAFT_155778
K02377,pco:PHACADRAFT_254031
K02377,shs:STEHIDRAFT_96614
K02377,hir:HETIRDRAFT_388762
K02377,psq:PUNSTDRAFT_96336
K02377,psq:PUNSTDRAFT_141527
K02377,fme:FOMMEDRAFT_78932
K02377,gtr:GLOTRDRAFT_80951
K02377,rsx:RhiXN_10848
K02377,lbc:LACBIDRAFT_317289
K02377,cci:CC1G_10316
K02377,abp:AGABI1DRAFT114672
K02377,abv:AGABI2DRAFT194856
K02377,pcub:JR316_0013079
K02377,mrr:Moror_3064
K02377,more:E1B28_006390
K02377,scm:SCHCO_02628322
K02377,cput:CONPUDRAFT_106529
K02377,sla:SERLADRAFT_463973
K02377,wse:WALSEDRAFT_49895
K02377,pgr:PGTG_18451
K02377,ptrc:PtA15_4A559
K02377,pstr:Pst134EA_011644
K02377,mlr:MELLADRAFT_96152
K02377,mbr:MONBRDRAFT_34882
K02377,sre:PTSG_13178
K02377,ddi:DDB_G0270184
K02377,dpp:DICPUDRAFT_96732
K02377,dfa:DFA_10122
K02377,acan:ACA1_118600
K02377,acan:ACA1_118490
K02377,pfa:PF3D7_1014000
K02377,pfh:PFHG_03884
K02377,prei:PRSY57_1013400
K02377,pgab:PGSY75_1014000
K02377,pyo:PY17X_1215600
K02377,pcb:PCHAS_1213100
K02377,pbe:PBANKA_1212400
K02377,pvv:PVVCY_1201320
K02377,pkn:PKNH_0813800
K02377,pvx:PVX_094915
K02377,pmal:PMUG01_08030000
K02377,prel:PRELSG_0811900
K02377,tgo:TGME49_286220
K02377,smin:v1.2.015571.t1
K02377,pti:PHATRDRAFT_15125
K02377,fcy:FRACYDRAFT_271230
K02377,tps:THAPSDRAFT_26470
K02377,aaf:AURANDRAFT_53743
K02377,pif:PITG_14642
K02377,psoj:PHYSODRAFT_511177
K02377,spar:SPRG_00733
K02377,ehx:EMIHUDRAFT_206625
K02377,gtt:GUITHDRAFT_165816
K02377,gtt:GUITHDRAFT_160025
K02377,tbr:Tb11.01.5560
K02377,tbg:TbgDal_XI15620
K02377,tcr:511727.300
K02377,ngr:NAEGRDRAFT_74166
K02377,ngr:NAEGRDRAFT_74058
K02377,eco:b2052
K02377,ecj:JW2037
K02377,ecd:ECDH10B_2202
K02377,ebw:BWG_1842
K02377,ecoc:C3026_11550
K02377,ece:Z3197
K02377,ece:Z3216
K02377,ecs:ECs_2838
K02377,ecs:ECs_2857
K02377,ecf:ECH74115_2967
K02377,ecf:ECH74115_2987
K02377,etw:ECSP_2788
K02377,etw:ECSP_2807
K02377,elx:CDCO157_2617
K02377,elx:CDCO157_2637
K02377,eoi:ECO111_2761
K02377,eoj:ECO26_2963
K02377,eoh:ECO103_2531
K02377,ecoo:ECRM13514_2773
K02377,ecoh:ECRM13516_2643
K02377,esl:O3K_09165
K02377,eso:O3O_16455
K02377,esm:O3M_09130
K02377,eck:EC55989_2308
K02377,ecg:E2348C_2179
K02377,ecg:E2348C_2194
K02377,eok:G2583_2552
K02377,eok:G2583_2575
K02377,elr:ECO55CA74_12275
K02377,elr:ECO55CA74_12390
K02377,elh:ETEC_2195
K02377,ecw:EcE24377A_2345
K02377,eun:UMNK88_2597
K02377,ecp:ECP_2092
K02377,ena:ECNA114_2150
K02377,ecos:EC958_2392
K02377,ecv:APECO1_1142
K02377,ecoa:APECO78_13990
K02377,ecm:EcSMS35_1010
K02377,ecy:ECSE_2311
K02377,ecy:ECSE_2326
K02377,ecr:ECIAI1_2127
K02377,ecq:ECED1_2398
K02377,eum:ECUMN_2388
K02377,ect:ECIAI39_0963
K02377,eoc:CE10_2369
K02377,ebr:ECB_01958
K02377,ecob:C3029_14430
K02377,ebl:ECD_01958
K02377,ebe:B21_01947
K02377,ebd:ECBD_1603
K02377,eci:UTI89_C2326
K02377,eih:ECOK1_2280
K02377,ecz:ECS88_2149
K02377,ecc:c2578
K02377,elo:EC042_2289
K02377,eln:NRG857_10435
K02377,ese:ECSF_1941
K02377,ecl:EcolC_1589
K02377,eko:EKO11_1743
K02377,ekf:KO11_12550
K02377,eab:ECABU_c23850
K02377,edh:EcDH1_1605
K02377,edj:ECDH1ME8569_1989
K02377,elu:UM146_06530
K02377,elw:ECW_m2209
K02377,ell:WFL_10820
K02377,elc:i14_2377
K02377,eld:i02_2377
K02377,elp:P12B_c2156
K02377,elf:LF82_0626
K02377,ecol:LY180_10545
K02377,ecoi:ECOPMV1_02207
K02377,ecoj:P423_11640
K02377,efe:EFER_2117
K02377,efe:EFER_2136
K02377,eal:EAKF1_ch3973
K02377,ema:C1192_01650
K02377,esz:FEM44_00115
K02377,eruy:OSH18_00315
K02377,sty:STY2320
K02377,stt:t0765
K02377,sex:STBHUCCB_8140
K02377,sent:TY21A_03870
K02377,stm:STM2108
K02377,seo:STM14_2603
K02377,sev:STMMW_21401
K02377,sey:SL1344_2085
K02377,sem:STMDT12_C21300
K02377,sej:STMUK_2138
K02377,seb:STM474_2193
K02377,sef:UMN798_2275
K02377,setu:STU288_06925
K02377,setc:CFSAN001921_06240
K02377,senr:STMDT2_20821
K02377,send:DT104_21681
K02377,seni:CY43_11370
K02377,seen:SE451236_16750
K02377,spt:SPA0758
K02377,sek:SSPA0715
K02377,spq:SPAB_00922
K02377,sei:SPC_1613
K02377,sec:SCH_2109
K02377,seh:SeHA_C2334
K02377,shb:SU5_02702
K02377,senh:CFSAN002069_21280
K02377,seeh:SEEH1578_19820
K02377,see:SNSL254_A2290
K02377,senn:SN31241_32140
K02377,sew:SeSA_A2341
K02377,sea:SeAg_B2233
K02377,sens:Q786_10410
K02377,sed:SeD_A2448
K02377,seg:SG2140
K02377,sel:SPUL_0789
K02377,sega:SPUCDC_0789
K02377,set:SEN2104
K02377,sena:AU38_10635
K02377,seno:AU37_10645
K02377,senv:AU39_10645
K02377,senq:AU40_11905
K02377,senl:IY59_10930
K02377,senj:CFSAN001992_00880
K02377,seec:CFSAN002050_17405
K02377,seec:CFSAN002050_17475
K02377,seeb:SEEB0189_008965
K02377,senb:BN855_21970
K02377,sene:IA1_10480
K02377,senc:SEET0819_17635
K02377,ses:SARI_00790
K02377,sbg:SBG_1927
K02377,sbz:A464_2233
K02377,sbv:N643_09375
K02377,salz:EOS98_08435
K02377,sfl:SF2115
K02377,sfx:S2238
K02377,sfv:SFV_2109
K02377,sfe:SFxv_2352
K02377,sfn:SFy_3004
K02377,sfs:SFyv_3074
K02377,sft:NCTC1_02324
K02377,ssn:SSON_2105
K02377,sbo:SBO_0879
K02377,sbc:SbBS512_E1180
K02377,shq:A0259_14095
K02377,enc:ECL_03375
K02377,enl:A3UG_15180
K02377,eclg:EC036_29390
K02377,ecle:ECNIH2_15145
K02377,ecln:ECNIH4_07970
K02377,ecli:ECNIH5_14075
K02377,eclx:LI66_14550
K02377,ecly:LI62_15935
K02377,eclz:LI64_13955
K02377,eclo:ENC_41140
K02377,ehm:AB284_10920
K02377,exf:BFV63_14310
K02377,ecla:ECNIH3_14145
K02377,eclc:ECR091_14080
K02377,eau:DI57_04565
K02377,ekb:BFV64_14760
K02377,eno:ECENHK_14680
K02377,eec:EcWSU1_02975
K02377,elg:BH714_10965
K02377,ecan:CWI88_07790
K02377,ern:BFV67_14225
K02377,ecls:LI67_011255
K02377,echg:FY206_16255
K02377,esh:C1N69_14995
K02377,ept:HWQ17_21240
K02377,ent:Ent638_2666
K02377,eas:Entas_2819
K02377,enr:H650_06095
K02377,enx:NI40_014630
K02377,enf:AKI40_1737
K02377,lni:CWR52_20385
K02377,ebg:FAI37_14470
K02377,end:A4308_19355
K02377,enz:G0034_15300
K02377,ens:HWQ15_00070
K02377,enk:LOC22_02615
K02377,ehu:D5067_0008370
K02377,emor:L6Y89_14265
K02377,enb:ELK40_14960
K02377,equ:OM418_14345
K02377,epu:QVH39_15285
K02377,esa:ESA_01166
K02377,csk:ES15_1404
K02377,csz:CSSP291_05550
K02377,csj:CSK29544_02485
K02377,ccon:AFK62_12605
K02377,cdm:AFK67_13240
K02377,csi:P262_02053
K02377,cmj:AFK66_006835
K02377,cui:AFK65_12915
K02377,cmw:AFK63_05405
K02377,ctu:CTU_27490
K02377,kpu:KP1_3709
K02377,kpp:A79E_1603
K02377,kpnu:LI86_08575
K02377,kvq:SP68_06495
K02377,kmi:VW41_14725
K02377,cro:ROD_21881
K02377,cko:CKO_00733
K02377,cfd:CFNIH1_21500
K02377,cbra:A6J81_00805
K02377,cwe:CO701_07705
K02377,cyo:CD187_08890
K02377,cyo:CD187_08960
K02377,cpot:FOB25_20175
K02377,cpot:FOB25_20270
K02377,cfq:C2U38_15740
K02377,csed:JY391_08495
K02377,cama:F384_11040
K02377,caf:AL524_11665
K02377,cif:AL515_09725
K02377,cfar:CI104_16510
K02377,cir:C2U53_26290
K02377,cie:AN232_13635
K02377,cpar:CUC49_05150
K02377,ctel:GBC03_13965
K02377,ctel:GBC03_14050
K02377,citz:E4Z61_02500
K02377,citz:E4Z61_02600
K02377,cars:E1B03_16970
K02377,cars:E1B03_17065
K02377,cix:M4I31_08780
K02377,cib:HF677_009060
K02377,cens:P2W74_08410
K02377,cnt:JT31_20390
K02377,cem:LH23_20705
K02377,cen:LH86_19305
K02377,clap:NCTC11466_01499
K02377,esc:Entcl_1638
K02377,kle:AO703_13780
K02377,ksa:C813_26415
K02377,kor:AWR26_08905
K02377,krd:A3780_15040
K02377,kco:BWI95_20135
K02377,kot:EH164_08035
K02377,kot:EH164_08110
K02377,kpse:IP581_14670
K02377,kob:HF650_15325
K02377,koo:O9K67_08580
K02377,kgo:CEW81_08755
K02377,kie:NCTC12125_00607
K02377,kas:KATP_15870
K02377,klu:K7B04_21035
K02377,kcy:RIN60_08210
K02377,lax:APT61_07705
K02377,lei:C2U54_19865
K02377,leh:C3F35_19855
K02377,lee:DVA44_07870
K02377,ler:GNG29_14940
K02377,lea:GNG26_14785
K02377,lpnu:KQ929_06910
K02377,ley:DVA43_02740
K02377,laz:A8A57_13860
K02377,lef:LJPFL01_2732
K02377,lew:DAI21_12760
K02377,buf:D8682_23950
K02377,bage:BADSM9389_14830
K02377,bage:BADSM9389_15000
K02377,bft:MNO13_07950
K02377,ahn:NCTC12129_03366
K02377,asub:NLZ15_07710
K02377,yre:HEC60_09925
K02377,sgoe:A8O29_008045
K02377,kin:AB182_07840
K02377,pdz:HHA33_10960
K02377,mety:MRY16398_17890
K02377,izh:FEM41_21560
K02377,psgc:G163CM_05680
K02377,scol:KFZ77_12785
K02377,pvj:LMA04_19790
K02377,supe:P0H77_13860
K02377,toe:QMG90_13895
K02377,ebf:D782_1574
K02377,ebc:C2U52_18360
K02377,ypk:y1080
K02377,yph:YPC_3382
K02377,ypa:YPA_2595
K02377,ypn:YPN_0987
K02377,ypm:YP_0826
K02377,ypp:YPDSF_2739
K02377,ypg:YpAngola_A1253
K02377,ypz:YPZ3_2732
K02377,ypd:YPD4_2720
K02377,ypx:YPD8_2712
K02377,ypj:CH55_1679
K02377,yps:YPTB1010
K02377,ypo:BZ17_1538
K02377,ypi:YpsIP31758_3040
K02377,ypy:YPK_3182
K02377,ypf:BZ19_367
K02377,yen:YE3074
K02377,yew:CH47_2449
K02377,ymo:HRD69_10915
K02377,yeg:PL78_00735
K02377,prod:PCO85_15545
K02377,sera:Ser39006_009855
K02377,serq:CWC46_09850
K02377,pct:PC1_1313
K02377,pcc:PCC21_013440
K02377,ppoa:BJK05_01770
K02377,pbra:B5S52_14955
K02377,ddd:Dda3937_00447
K02377,dso:A4U42_06140
K02377,ced:LH89_15405
K02377,dfn:CVE23_19535
K02377,ddq:DDI_3692
K02377,sgl:SG0330
K02377,sod:Sant_3524
K02377,plf:PANA5342_1601
K02377,psi:S70_06210
K02377,apag:EIA51_09945
K02377,psuw:WQ53_08550
K02377,psuw:WQ53_11205
K02377,psd:DSC_07540
K02377,lyt:DWG18_00900
K02377,lhx:LYSHEL_07690
K02377,lcas:LYSCAS_07690
K02377,theh:G7079_12115
K02377,tcn:H9L16_11415
K02377,fsg:LQ771_00030
K02377,fed:LQ772_00530
K02377,lfl:IM816_04740
K02377,xba:C7S18_09200
K02377,vvy:VV0350
K02377,vpb:VPBB_0239
K02377,vga:BSQ33_09880
K02377,vaf:D1115_14050
K02377,vsr:Vspart_00201
K02377,vru:RND59_05085
K02377,pds:CAY62_10005
K02377,gho:AL542_04845
K02377,spro:N7E60_09440
K02377,pfv:Psefu_1688
K02377,pprc:PFLCHA0_c19700
K02377,pprc:PFLCHA0_c19750
K02377,ppro:PPC_1984
K02377,ppro:PPC_1990
K02377,pfs:PFLU_3667
K02377,ptv:AA957_26900
K02377,pvr:PverR02_12970
K02377,pazo:AYR47_19485
K02377,prx:HRH33_09170
K02377,psk:U771_09395
K02377,psk:U771_13290
K02377,plq:AA042_01830
K02377,palk:PSAKL28_13940
K02377,ppsl:BJP27_13535
K02377,pbz:GN234_09870
K02377,ptrt:HU722_0012620
K02377,pqi:KH389_19780
K02377,pmuy:KSS95_09855
K02377,palv:KSS97_20650
K02377,pwz:J7655_08265
K02377,pphn:HU825_12190
K02377,ppeg:KUA23_08650
K02377,ppeg:KUA23_11830
K02377,pcas:LOY40_20420
K02377,psj:PSJM300_05395
K02377,psh:Psest_1819
K02377,pstt:CH92_06070
K02377,pchl:LLJ08_08100
K02377,pzd:KQ248_20075
K02377,pagr:E2H98_17335
K02377,emo:DM558_05320
K02377,eaz:JHT90_08190
K02377,hpeg:EAO82_04225
K02377,pnn:KEM63_05620
K02377,pnn:KEM63_14845
K02377,ppha:BVH74_11140
K02377,pbau:OS670_06985
K02377,msq:BKP64_02485
K02377,mall:PBN92_13090
K02377,manp:EHN06_13675
K02377,acum:C9E88_003845
K02377,alw:FOB21_09505
K02377,svo:SVI_1479
K02377,smav:CFF01_12435
K02377,smai:EXU30_03475
K02377,spsh:FM037_09960
K02377,sgla:FJ709_06985
K02377,sdeo:D0436_07835
K02377,cps:CPS_4200
K02377,colw:A3Q33_04270
K02377,cber:B5D82_01860
K02377,ptd:PTET_a0495
K02377,pdv:FFU37_00990
K02377,pdv:FFU37_05430
K02377,psho:KQ246_01890
K02377,amh:I633_18230
K02377,amag:I533_16545
K02377,amac:MASE_16590
K02377,amb:AMBAS45_04980
K02377,amk:AMBLS11_04875
K02377,salm:D0Y50_03420
K02377,salm:D0Y50_16650
K02377,smaa:IT774_01845
K02377,smaa:IT774_13465
K02377,gps:C427_1059
K02377,agz:M0C34_07340
K02377,agz:M0C34_18885
K02377,pin:Ping_0771
K02377,mvs:MVIS_3766
K02377,cell:CBR65_04825
K02377,sde:Sde_2116
K02377,saga:M5M_02670
K02377,marq:MARGE09_P2539
K02377,gil:NHM04_13880
K02377,spoi:IMCC21906_00150
K02377,mii:BTJ40_14065
K02377,micz:GL2_39600
K02377,halc:EY643_02620
K02377,cbu:CBU_0688
K02377,cbs:COXBURSA331_A0806
K02377,cbd:CBUD_0702
K02377,cbg:CbuG_1314
K02377,cbc:CbuK_1566
K02377,asip:AQUSIP_17850
K02377,asip:AQUSIP_17930
K02377,asip:AQUSIP_18100
K02377,llo:LLO_3173
K02377,lant:TUM19329_13110
K02377,tmc:LMI_3130
K02377,mca:MCA1147
K02377,metu:GNH96_12230
K02377,metu:GNH96_12260
K02377,mmt:Metme_4269
K02377,mdn:JT25_004085
K02377,mdh:AYM39_06805
K02377,mko:MKLM6_1383
K02377,metl:U737_07460
K02377,mpad:KEF85_00510
K02377,mell:IVG45_18035
K02377,mrp:NM686_002215
K02377,mrp:NM686_008855
K02377,mmot:QZJ86_15055
K02377,mah:MEALZ_0429
K02377,mbur:EQU24_02635
K02377,mpsy:CEK71_06185
K02377,mmai:sS8_0381
K02377,mmai:sS8_1394
K02377,msze:MSZNOR_1298
K02377,mmob:F6R98_19085
K02377,moz:MoryE10_16070
K02377,misz:MishRS11D_15810
K02377,mesl:KKZ03_10145
K02377,mesl:KKZ03_15225
K02377,mcau:MIT9_P1848
K02377,ftd:AS84_1302
K02377,fty:CH70_716
K02377,fcn:FN3523_1279
K02377,fhi:FSC454_03875
K02377,fph:Fphi_1249
K02377,fpt:BZ13_754
K02377,fpi:BF30_1497
K02377,fpm:LA56_940
K02377,fpx:KU46_62
K02377,fpz:LA55_1661
K02377,fpj:LA02_868
K02377,frt:F7308_0845
K02377,fna:OOM_0778
K02377,fnl:M973_08320
K02377,frf:LO80_08555
K02377,fper:ACH24_00800
K02377,frm:BBG19_0612
K02377,fad:CDH04_02690
K02377,fmi:F0R74_06065
K02377,foo:CGC45_03115
K02377,fnn:FSC774_05970
K02377,fsr:KQR59_07445
K02377,fgu:SD28_06635
K02377,afri:E3E15_05620
K02377,hmar:HVMH_0582
K02377,mmaf:GCM100_08510
K02377,mtha:VSX76_05690
K02377,cyq:Q91_0390
K02377,cza:CYCME_2256
K02377,cyy:CPC19_02930
K02377,tzo:THMIRHAT_22420
K02377,tig:THII_0286
K02377,this:HZT40_22660
K02377,tlo:J9253_14040
K02377,tsb:HMY34_08565
K02377,tsb:HMY34_14845
K02377,twn:L2Y54_02840
K02377,tlc:RCF98_06645
K02377,noc:Noc_1234
K02377,nhl:Nhal_1333
K02377,nwa:Nwat_1122
K02377,nwr:E3U44_16595
K02377,atep:Atep_06140
K02377,ntt:TAO_0813
K02377,tsy:THSYN_28745
K02377,ntg:NSCAC_0511
K02377,thip:N838_08995
K02377,cjap:GWK36_00595
K02377,thim:KFB96_24085
K02377,tbog:LT988_19520
K02377,tlr:Thiosp_00243
K02377,tlr:Thiosp_00560
K02377,tlr:Thiosp_01267
K02377,tfri:Thiofri_04769
K02377,twg:Thiowin_00153
K02377,twg:Thiowin_04574
K02377,twg:Thiowin_05031
K02377,tgr:Tgr7_2092
K02377,tni:TVNIR_0634
K02377,tni:TVNIR_0677
K02377,tvr:TVD_05835
K02377,shai:LMH63_16195
K02377,wez:IC757_06580
K02377,woc:BA177_06690
K02377,ttc:FOKN1_0592
K02377,thic:TspCOW1_20970
K02377,hahe:ENC22_10940
K02377,hsi:BOX17_14755
K02377,cobe:CLAM6_21750
K02377,mpc:Mar181_0473
K02377,mard:IBG28_16580
K02377,mrhi:KDW99_03310
K02377,tol:TOL_2565
K02377,tor:R615_04870
K02377,mrz:KDW95_11705
K02377,ajp:AMJAP_0617
K02377,enw:MJO57_17195
K02377,enw:MJO57_27155
K02377,ahy:AHML_15540
K02377,ahr:V428_16055
K02377,ahp:V429_16090
K02377,arv:C7N77_11040
K02377,tau:Tola_2052
K02377,gbi:PG2T_02070
K02377,slim:SCL_1197
K02377,sva:SVA_2033
K02377,saln:SALB1_3320
K02377,rma:Rmag_0902
K02377,ebh:BSEPE_0691
K02377,enm:EBS_0661
K02377,ifo:CVFO_1364
K02377,nba:CUN60_04500
K02377,chri:DK842_11400
K02377,chrb:DK843_16835
K02377,chrm:FYK34_20070
K02377,pse:NH8B_3559
K02377,iod:EJO50_10395
K02377,ifl:C1H71_11455
K02377,chic:N8I74_00960
K02377,rpj:N234_08255
K02377,cnc:CNE_2c14040
K02377,cuh:BJN34_20255
K02377,rme:Rmet_5859
K02377,cti:RALTA_B0040
K02377,cbw:RR42_s0032
K02377,cbw:RR42_s2605
K02377,cbw:RR42_s2867
K02377,cgd:CR3_2967
K02377,ccup:BKK81_21625
K02377,cup:BKK80_20240
K02377,cuu:BKK79_25470
K02377,cpau:EHF44_21980
K02377,ccax:KZ686_19955
K02377,cuk:KB879_12145
K02377,cuk:KB879_26715
K02377,btd:BTI_1898
K02377,buu:WS70_23510
K02377,bhg:I6G56_10995
K02377,bhg:I6G56_00580
K02377,bud:AQ610_09405
K02377,bvi:Bcep1808_6522
K02377,bve:AK36_5969
K02377,bam:Bamb_0747
K02377,bcon:NL30_11400
K02377,bpsl:WS57_16270
K02377,bstg:WT74_04350
K02377,bug:BC1001_0524
K02377,bgf:BC1003_0551
K02377,buk:MYA_0774
K02377,bul:BW21_2006
K02377,buq:AC233_02920
K02377,bum:AXG89_01925
K02377,bui:AX768_11655
K02377,bxe:Bxe_A3862
K02377,bxe:Bxe_C1084
K02377,bxb:DR64_1538
K02377,bxb:DR64_8716
K02377,bph:Bphy_2470
K02377,bpx:BUPH_04409
K02377,bpy:Bphyt_0822
K02377,bfn:OI25_875
K02377,bcai:K788_0004890
K02377,para:BTO02_24970
K02377,parb:CJU94_02145
K02377,phs:C2L64_14850
K02377,pter:C2L65_12770
K02377,pgp:CUJ91_03035
K02377,pcj:CUJ87_02780
K02377,pts:CUJ90_02915
K02377,pcaf:DSC91_006003
K02377,ptro:G5S35_02335
K02377,pacp:FAZ97_02400
K02377,pacs:FAZ98_02290
K02377,pew:KZJ38_16160
K02377,pew:KZJ38_16265
K02377,pew:KZJ38_26940
K02377,pdio:PDMSB3_0696
K02377,pdio:PDMSB3_1359.1
K02377,pbry:NDK50_03180
K02377,psaa:QEN71_26350
K02377,pkf:RW095_38020
K02377,pnu:Pnuc_0303
K02377,pdq:CL55_00003180
K02377,poh:DPM16_01595
K02377,ptrp:DCO17_01570
K02377,ppal:AOC06_01590
K02377,pcos:C2747_01615
K02377,pyt:PKF023_03200
K02377,pspu:NA29_03285
K02377,pve:UC34_23525
K02377,pfg:AB870_10330
K02377,pnr:AT302_07075
K02377,pfib:PI93_023495
K02377,caba:SBC2_28130
K02377,buo:BRPE64_ACDS21640
K02377,cabk:NK8_80560
K02377,limn:HKT17_13900
K02377,lto:RGQ30_02900
K02377,tvl:FAZ95_18005
K02377,tcar:U0034_03675
K02377,tcar:U0034_05375
K02377,bbro:BAU06_07515
K02377,bfz:BAU07_18590
K02377,boh:AKI39_07345
K02377,bgm:CAL15_12340
K02377,bgv:CAL12_07990
K02377,axy:AXYL_04484
K02377,axo:NH44784_060961
K02377,axn:AX27061_4341
K02377,axx:ERS451415_04360
K02377,adt:APT56_19945
K02377,ais:BUW96_11645
K02377,asw:CVS48_23775
K02377,achr:C2U31_26090
K02377,achb:DVB37_18170
K02377,ady:HLG70_01805
K02377,acho:H4P35_17360
K02377,amui:PE062_14470
K02377,apes:FOC84_23440
K02377,aaeg:RA224_10660
K02377,poll:OEG81_01250
K02377,bpsi:IX83_03980
K02377,boz:DBV39_04090
K02377,boz:DBV39_10670
K02377,odh:DHf2319_04520
K02377,rfr:Rfer_1235
K02377,rac:RA876_17150
K02377,rhy:RD110_10040
K02377,rhg:EXZ61_18995
K02377,rhob:HTY51_14455
K02377,pol:Bpro_4000
K02377,pna:Pnap_3191
K02377,pos:DT070_03655
K02377,poo:F7R28_05785
K02377,aaa:Acav_0930
K02377,vap:Vapar_3192
K02377,vpe:Varpa_2881
K02377,vpd:VAPA_1c32910
K02377,vaa:AX767_14995
K02377,vbo:CKY39_20295
K02377,vam:C4F17_05140
K02377,cbx:Cenrod_2607
K02377,hyr:BSY239_4236
K02377,hyb:Q5W_14035
K02377,hyb:Q5W_23940
K02377,hyc:E5678_18190
K02377,hyn:F9K07_20795
K02377,hyn:F9K07_21005
K02377,hyn:F9K07_28465
K02377,htn:KI616_15155
K02377,htn:KI616_15170
K02377,htn:KI616_15180
K02377,hcz:G9Q37_00420
K02377,hcz:G9Q37_18415
K02377,sthm:IS481_05035
K02377,pbh:AAW51_1222
K02377,saqa:OMP39_03460
K02377,mpt:Mpe_A2730
K02377,metp:C1M51_12250
K02377,rge:RGE_41610
K02377,kia:G8A07_20680
K02377,pkt:AT984_02235
K02377,pkt:AT984_13635
K02377,paqa:K9V56_010550
K02377,snn:EWH46_12255
K02377,snn:EWH46_14180
K02377,idc:LRM40_05370
K02377,ater:MW290_27370
K02377,lch:Lcho_0624
K02377,lch:Lcho_2350
K02377,rgu:A4W93_23465
K02377,jab:VN23_20495
K02377,jaj:EKL02_15985
K02377,hse:Hsero_4414
K02377,hsz:ACP92_22045
K02377,hht:F506_01305
K02377,hrb:Hrubri_0465
K02377,hee:hmeg3_21345
K02377,hfr:G5S34_02275
K02377,masw:AM586_08595
K02377,mtim:DIR46_05745
K02377,mfy:HH212_01000
K02377,mvar:MasN3_16960
K02377,tmj:P0M04_00445
K02377,ovb:NB640_07335
K02377,nok:FAY22_05685
K02377,aon:DEH84_14160
K02377,xyk:GT347_20600
K02377,xyg:R9X41_15180
K02377,etb:N7L95_20510
K02377,nco:AAW31_03155
K02377,nlc:EBAPG3_001455
K02377,shd:SUTH_03388
K02377,tbd:Tbd_1775
K02377,mmb:Mmol_1026
K02377,mbac:BN1209_1215
K02377,mbat:BN1208_0917
K02377,mbat:BN1208_0926
K02377,slt:Slit_2901
K02377,gca:Galf_1275
K02377,fam:OYT1_ch1483
K02377,nim:W01_08570
K02377,narc:NTG6680_2305
K02377,sdr:SCD_n01351
K02377,uru:DSM104443_02810
K02377,upl:DSM104440_03319
